,day,name,rating
636,2022-05-25,신비한 동물들과 덤블도어의 비밀,6.53
637,2022-05-25,어부바,6.47
638,2022-05-25,서울괴담,4.37
639,2022-05-26,범죄도시2,9.56
640,2022-05-26,씽2게더,9.39
641,2022-05-26,극장판 귀멸의 칼날: 무한열차편,9.27
642,2022-05-26,극장판 주술회전 0,9.25
643,2022-05-26,기적,9.25
644,2022-05-26,벤허,9.23
645,2022-05-26,해피 투게더,9.19
646,2022-05-26,코다,9.13
647,2022-05-26,피의 연대기,9.09
648,2022-05-26,중경삼림,8.90
649,2022-05-26,화양연화,8.81
650,2022-05-26,아메리칸 셰프,8.75
651,2022-05-26,바닷마을 다이어리,8.73
652,2022-05-26,배드 가이즈,8.68
653,2022-05-26,세자매,8.67
654,2022-05-26,걸어도 걸어도,8.62
655,2022-05-26,라라랜드,8.62
656,2022-05-26,공기살인,8.50
657,2022-05-26,나쁜 교육,8.46
658,2022-05-26,아비정전,8.44
659,2022-05-26,모가디슈,8.33
660,2022-05-26,신은 죽지 않았다 3: 어둠 속의 빛,8.32
661,2022-05-26,어나더 라운드,8.30
662,2022-05-26,수퍼 소닉2,8.27
663,2022-05-26,빅 아이즈,8.22
664,2022-05-26,경계선,8.20
665,2022-05-26,언어의 정원,8.18
666,2022-05-26,루이스 웨인: 사랑을 그린 고양이 화가,7.96
667,2022-05-26,날씨의 아이,7.96
668,2022-05-26,니 부모 얼굴이 보고 싶다,7.72
669,2022-05-26,스펜서,7.72
670,2022-05-26,미나리,7.57
671,2022-05-26,그대가 조국,7.54
672,2022-05-26,디어 에반 핸슨,7.46
673,2022-05-26,닥터 스트레인지: 대혼돈의 멀티버스,7.32
674,2022-05-26,아사코,7.28
675,2022-05-26,앵커,7.04
676,2022-05-26,신비한 동물들과 덤블도어의 비밀,6.53
677,2022-05-26,어부바,6.24
678,2022-05-26,서울괴담,4.36
679,2022-05-27,범죄도시2,9.56
680,2022-05-27,씽2게더,9.39
681,2022-05-27,극장판 귀멸의 칼날: 무한열차편,9.27
682,2022-05-27,극장판 주술회전 0,9.25
683,2022-05-27,기적,9.25
684,2022-05-27,벤허,9.23
685,2022-05-27,해피 투게더,9.19
686,2022-05-27,코다,9.13
687,2022-05-27,피의 연대기,9.09
688,2022-05-27,중경삼림,8.90
689,2022-05-27,화양연화,8.81
690,2022-05-27,아메리칸 셰프,8.75
691,2022-05-27,바닷마을 다이어리,8.73
692,2022-05-27,세자매,8.67
693,2022-05-27,배드 가이즈,8.66
694,2022-05-27,걸어도 걸어도,8.63
695,2022-05-27,라라랜드,8.62
696,2022-05-27,공기살인,8.50
697,2022-05-27,아비정전,8.44
698,2022-05-27,모가디슈,8.33
699,2022-05-27,어나더 라운드,8.30
700,2022-05-27,수퍼 소닉2,8.26
701,2022-05-27,빅 아이즈,8.22
702,2022-05-27,경계선,8.20
703,2022-05-27,언어의 정원,8.18
704,2022-05-27,날씨의 아이,7.96
705,2022-05-27,루이스 웨인: 사랑을 그린 고양이 화가,7.95
706,2022-05-27,니 부모 얼굴이 보고 싶다,7.73
707,2022-05-27,스펜서,7.72
708,2022-05-27,미나리,7.57
709,2022-05-27,그대가 조국,7.55
710,2022-05-27,디어 에반 핸슨,7.47
711,2022-05-27,닥터 스트레인지: 대혼돈의 멀티버스,7.32
712,2022-05-27,아사코,7.28
713,2022-05-27,앵커,7.05
714,2022-05-27,신비한 동물들과 덤블도어의 비밀,6.53
715,2022-05-27,어부바,6.15
716,2022-05-27,서울괴담,4.34
717,2022-05-28,범죄도시2,9.56
718,2022-05-28,씽2게더,9.39
719,2022-05-28,극장판 귀멸의 칼날: 무한열차편,9.27
720,2022-05-28,극장판 주술회전 0,9.25
721,2022-05-28,해피 투게더,9.19
722,2022-05-28,코다,9.13
723,2022-05-28,중경삼림,8.90
724,2022-05-28,화양연화,8.81
725,2022-05-28,아메리칸 셰프,8.75
726,2022-05-28,바닷마을 다이어리,8.73
727,2022-05-28,세자매,8.67
728,2022-05-28,배드 가이즈,8.67
729,2022-05-28,걸어도 걸어도,8.63
730,2022-05-28,라라랜드,8.62
731,2022-05-28,공기살인,8.48
732,2022-05-28,아비정전,8.44
733,2022-05-28,어나더 라운드,8.30
734,2022-05-28,수퍼 소닉2,8.26
735,2022-05-28,빅 아이즈,8.22
736,2022-05-28,언어의 정원,8.18
737,2022-05-28,날씨의 아이,7.96
738,2022-05-28,루이스 웨인: 사랑을 그린 고양이 화가,7.95
739,2022-05-28,니 부모 얼굴이 보고 싶다,7.73
740,2022-05-28,스펜서,7.72
741,2022-05-28,그대가 조국,7.54
742,2022-05-28,디어 에반 핸슨,7.47
743,2022-05-28,닥터 스트레인지: 대혼돈의 멀티버스,7.32
744,2022-05-28,아사코,7.28
745,2022-05-28,앵커,7.04
746,2022-05-28,신비한 동물들과 덤블도어의 비밀,6.53
747,2022-05-28,어부바,6.01
748,2022-05-28,서울괴담,4.31
749,2022-05-29,범죄도시2,9.55
750,2022-05-29,씽2게더,9.39
751,2022-05-29,극장판 귀멸의 칼날: 무한열차편,9.27
752,2022-05-29,극장판 주술회전 0,9.25
753,2022-05-29,해피 투게더,9.19
754,2022-05-29,코다,9.13
755,2022-05-29,중경삼림,8.90
756,2022-05-29,화양연화,8.81
757,2022-05-29,아메리칸 셰프,8.75
758,2022-05-29,배드 가이즈,8.67
759,2022-05-29,걸어도 걸어도,8.63
760,2022-05-29,라라랜드,8.62
761,2022-05-29,공기살인,8.49
762,2022-05-29,아비정전,8.44
763,2022-05-29,모가디슈,8.33
764,2022-05-29,어나더 라운드,8.30
765,2022-05-29,수퍼 소닉2,8.26
766,2022-05-29,언어의 정원,8.18
767,2022-05-29,날씨의 아이,7.96
768,2022-05-29,니 부모 얼굴이 보고 싶다,7.72
769,2022-05-29,스펜서,7.72
770,2022-05-29,그대가 조국,7.55
771,2022-05-29,디어 에반 핸슨,7.47
772,2022-05-29,닥터 스트레인지: 대혼돈의 멀티버스,7.32
773,2022-05-29,아사코,7.28
774,2022-05-29,앵커,7.04
775,2022-05-29,신비한 동물들과 덤블도어의 비밀,6.53
776,2022-05-29,어부바,5.98
777,2022-05-29,서울괴담,4.30
778,2022-05-30,범죄도시2,9.55
779,2022-05-30,씽2게더,9.39
780,2022-05-30,극장판 귀멸의 칼날: 무한열차편,9.27
781,2022-05-30,극장판 주술회전 0,9.25
782,2022-05-30,해피 투게더,9.19
783,2022-05-30,코다,9.13
784,2022-05-30,중경삼림,8.90
785,2022-05-30,화양연화,8.81
786,2022-05-30,아메리칸 셰프,8.75
787,2022-05-30,배드 가이즈,8.67
788,2022-05-30,걸어도 걸어도,8.63
789,2022-05-30,라라랜드,8.62
790,2022-05-30,공기살인,8.49
791,2022-05-30,아비정전,8.44
792,2022-05-30,드라이브 마이 카,8.41
793,2022-05-30,모가디슈,8.33
794,2022-05-30,어나더 라운드,8.30
795,2022-05-30,수퍼 소닉2,8.26
796,2022-05-30,경계선,8.20
797,2022-05-30,언어의 정원,8.18
798,2022-05-30,날씨의 아이,7.96
799,2022-05-30,니 부모 얼굴이 보고 싶다,7.72
800,2022-05-30,스펜서,7.72
801,2022-05-30,그대가 조국,7.54
802,2022-05-30,디어 에반 핸슨,7.47
803,2022-05-30,민스미트 작전,7.35
804,2022-05-30,닥터 스트레인지: 대혼돈의 멀티버스,7.32
805,2022-05-30,아사코,7.28
806,2022-05-30,신비한 동물들과 덤블도어의 비밀,6.53
807,2022-05-30,어부바,5.96
808,2022-05-30,서울괴담,4.30
809,2022-05-31,범죄도시2,9.54
810,2022-05-31,씽2게더,9.39
811,2022-05-31,극장판 귀멸의 칼날: 무한열차편,9.27
812,2022-05-31,극장판 주술회전 0,9.25
813,2022-05-31,해피 투게더,9.19
814,2022-05-31,코다,9.13
815,2022-05-31,중경삼림,8.90
816,2022-05-31,화양연화,8.81
817,2022-05-31,아메리칸 셰프,8.75
818,2022-05-31,배드 가이즈,8.66
819,2022-05-31,걸어도 걸어도,8.63
820,2022-05-31,라라랜드,8.62
821,2022-05-31,공기살인,8.49
822,2022-05-31,아비정전,8.44
823,2022-05-31,드라이브 마이 카,8.41
824,2022-05-31,모가디슈,8.33
825,2022-05-31,신은 죽지 않았다 3: 어둠 속의 빛,8.32
826,2022-05-31,어나더 라운드,8.30
827,2022-05-31,수퍼 소닉2,8.26
828,2022-05-31,경계선,8.20
829,2022-05-31,문라이즈 킹덤,8.13
830,2022-05-31,루이스 웨인: 사랑을 그린 고양이 화가,7.96
831,2022-05-31,니 부모 얼굴이 보고 싶다,7.72
832,2022-05-31,디어 에반 핸슨,7.47
833,2022-05-31,그대가 조국,7.37
834,2022-05-31,민스미트 작전,7.33
835,2022-05-31,닥터 스트레인지: 대혼돈의 멀티버스,7.33
836,2022-05-31,아사코,7.28
837,2022-05-31,신비한 동물들과 덤블도어의 비밀,6.53
838,2022-05-31,어부바,5.95
839,2022-05-31,서울괴담,4.30
840,2022-06-01,범죄도시2,9.54
841,2022-06-01,씽2게더,9.39
842,2022-06-01,극장판 귀멸의 칼날: 무한열차편,9.27
843,2022-06-01,극장판 주술회전 0,9.25
844,2022-06-01,해피 투게더,9.19
845,2022-06-01,코다,9.13
846,2022-06-01,중경삼림,8.90
847,2022-06-01,화양연화,8.81
848,2022-06-01,아메리칸 셰프,8.75
849,2022-06-01,배드 가이즈,8.67
850,2022-06-01,걸어도 걸어도,8.63
851,2022-06-01,라라랜드,8.62
852,2022-06-01,아비정전,8.44
853,2022-06-01,드라이브 마이 카,8.42
854,2022-06-01,모가디슈,8.33
855,2022-06-01,신은 죽지 않았다 3: 어둠 속의 빛,8.32
856,2022-06-01,어나더 라운드,8.30
857,2022-06-01,경계선,8.20
858,2022-06-01,문라이즈 킹덤,8.13
859,2022-06-01,루이스 웨인: 사랑을 그린 고양이 화가,7.96
860,2022-06-01,니 부모 얼굴이 보고 싶다,7.72
861,2022-06-01,디어 에반 핸슨,7.46
862,2022-06-01,닥터 스트레인지: 대혼돈의 멀티버스,7.33
863,2022-06-01,그대가 조국,7.30
864,2022-06-01,아사코,7.28
865,2022-06-01,쥬라기 월드: 도미니언,6.54
866,2022-06-01,신비한 동물들과 덤블도어의 비밀,6.52
867,2022-06-01,어부바,5.93
868,2022-06-01,서울괴담,4.31
869,2022-06-02,범죄도시2,9.54
870,2022-06-02,씽2게더,9.39
871,2022-06-02,극장판 주술회전 0,9.25
872,2022-06-02,해피 투게더,9.19
873,2022-06-02,코다,9.13
874,2022-06-02,델마와 루이스,9.01
875,2022-06-02,중경삼림,8.90
876,2022-06-02,화양연화,8.81
877,2022-06-02,아메리칸 셰프,8.75
878,2022-06-02,배드 가이즈,8.67
879,2022-06-02,걸어도 걸어도,8.63
880,2022-06-02,라라랜드,8.62
881,2022-06-02,아비정전,8.44
882,2022-06-02,드라이브 마이 카,8.42
883,2022-06-02,신은 죽지 않았다 3: 어둠 속의 빛,8.32
884,2022-06-02,어나더 라운드,8.30
885,2022-06-02,경계선,8.20
886,2022-06-02,문라이즈 킹덤,8.13
887,2022-06-02,릴리 슈슈의 모든 것,8.12
888,2022-06-02,루이스 웨인: 사랑을 그린 고양이 화가,7.96
889,2022-06-02,니 부모 얼굴이 보고 싶다,7.72
890,2022-06-02,디어 에반 핸슨,7.46
891,2022-06-02,닥터 스트레인지: 대혼돈의 멀티버스,7.33
892,2022-06-02,그대가 조국,7.28
893,2022-06-02,아사코,7.28
894,2022-06-02,신비한 동물들과 덤블도어의 비밀,6.52
895,2022-06-02,쥬라기 월드: 도미니언,6.33
896,2022-06-02,어부바,5.91
897,2022-06-02,서울괴담,4.31
898,2022-06-03,범죄도시2,9.53
899,2022-06-03,씽2게더,9.39
900,2022-06-03,극장판 주술회전 0,9.25
901,2022-06-03,어느 가족,9.20
902,2022-06-03,해피 투게더,9.19
903,2022-06-03,코다,9.13
904,2022-06-03,델마와 루이스,9.01
905,2022-06-03,중경삼림,8.90
906,2022-06-03,그렇게 아버지가 된다,8.87
907,2022-06-03,화양연화,8.81
908,2022-06-03,아메리칸 셰프,8.75
909,2022-06-03,바닷마을 다이어리,8.73
910,2022-06-03,배드 가이즈,8.67
911,2022-06-03,걸어도 걸어도,8.63
912,2022-06-03,라라랜드,8.62
913,2022-06-03,태풍이 지나가고,8.60
914,2022-06-03,아비정전,8.44
915,2022-06-03,드라이브 마이 카,8.42
916,2022-06-03,어나더 라운드,8.30
917,2022-06-03,우연과 상상,8.17
918,2022-06-03,문라이즈 킹덤,8.13
919,2022-06-03,릴리 슈슈의 모든 것,8.12
920,2022-06-03,원더풀 라이프,8.00
921,2022-06-03,루이스 웨인: 사랑을 그린 고양이 화가,7.96
922,2022-06-03,디어 에반 핸슨,7.47
923,2022-06-03,닥터 스트레인지: 대혼돈의 멀티버스,7.33
924,2022-06-03,아사코,7.28
925,2022-06-03,그대가 조국,7.25
926,2022-06-03,신비한 동물들과 덤블도어의 비밀,6.52
927,2022-06-03,쥬라기 월드: 도미니언,6.27
928,2022-06-03,어부바,5.89
929,2022-06-03,서울괴담,4.30
930,2022-06-04,범죄도시2,9.53
931,2022-06-04,씽2게더,9.39
932,2022-06-04,극장판 주술회전 0,9.25
933,2022-06-04,어느 가족,9.20
934,2022-06-04,코다,9.13
935,2022-06-04,델마와 루이스,9.01
936,2022-06-04,중경삼림,8.90
937,2022-06-04,그렇게 아버지가 된다,8.87
938,2022-06-04,화양연화,8.81
939,2022-06-04,아메리칸 셰프,8.75
940,2022-06-04,바닷마을 다이어리,8.73
941,2022-06-04,배드 가이즈,8.67
942,2022-06-04,걸어도 걸어도,8.63
943,2022-06-04,라라랜드,8.62
944,2022-06-04,태풍이 지나가고,8.60
945,2022-06-04,드라이브 마이 카,8.42
946,2022-06-04,어나더 라운드,8.30
947,2022-06-04,우연과 상상,8.16
948,2022-06-04,문라이즈 킹덤,8.13
949,2022-06-04,릴리 슈슈의 모든 것,8.12
950,2022-06-04,원더풀 라이프,8.00
951,2022-06-04,루이스 웨인: 사랑을 그린 고양이 화가,7.96
952,2022-06-04,디어 에반 핸슨,7.47
953,2022-06-04,닥터 스트레인지: 대혼돈의 멀티버스,7.33
954,2022-06-04,아사코,7.28
955,2022-06-04,그대가 조국,7.24
956,2022-06-04,신비한 동물들과 덤블도어의 비밀,6.52
957,2022-06-04,쥬라기 월드: 도미니언,6.26
958,2022-06-04,어부바,5.86
959,2022-06-04,서울괴담,4.28
960,2022-06-05,범죄도시2,9.53
961,2022-06-05,씽2게더,9.39
962,2022-06-05,극장판 주술회전 0,9.25
963,2022-06-05,어느 가족,9.20
964,2022-06-05,코다,9.13
965,2022-06-05,델마와 루이스,9.01
966,2022-06-05,중경삼림,8.90
967,2022-06-05,그렇게 아버지가 된다,8.87
968,2022-06-05,화양연화,8.81
969,2022-06-05,바닷마을 다이어리,8.73
970,2022-06-05,배드 가이즈,8.68
971,2022-06-05,걸어도 걸어도,8.63
972,2022-06-05,라라랜드,8.62
973,2022-06-05,태풍이 지나가고,8.60
974,2022-06-05,드라이브 마이 카,8.42
975,2022-06-05,어나더 라운드,8.30
976,2022-06-05,우연과 상상,8.16
977,2022-06-05,릴리 슈슈의 모든 것,8.12
978,2022-06-05,원더풀 라이프,8.00
979,2022-06-05,루이스 웨인: 사랑을 그린 고양이 화가,7.96
980,2022-06-05,디어 에반 핸슨,7.47
981,2022-06-05,닥터 스트레인지: 대혼돈의 멀티버스,7.33
982,2022-06-05,아사코,7.28
983,2022-06-05,그대가 조국,7.24
984,2022-06-05,신비한 동물들과 덤블도어의 비밀,6.52
985,2022-06-05,쥬라기 월드: 도미니언,6.21
986,2022-06-05,어부바,5.82
987,2022-06-05,서울괴담,4.28
988,2022-06-06,범죄도시2,9.53
989,2022-06-06,씽2게더,9.39
990,2022-06-06,극장판 주술회전 0,9.25
991,2022-06-06,어느 가족,9.20
992,2022-06-06,해피 투게더,9.19
993,2022-06-06,코다,9.13
994,2022-06-06,중경삼림,8.90
995,2022-06-06,그렇게 아버지가 된다,8.87
996,2022-06-06,화양연화,8.81
997,2022-06-06,바닷마을 다이어리,8.73
998,2022-06-06,배드 가이즈,8.69
999,2022-06-06,걸어도 걸어도,8.63
1000,2022-06-06,라라랜드,8.62
1001,2022-06-06,태풍이 지나가고,8.60
1002,2022-06-06,아비정전,8.44
1003,2022-06-06,드라이브 마이 카,8.42
1004,2022-06-06,어나더 라운드,8.30
1005,2022-06-06,우연과 상상,8.16
1006,2022-06-06,릴리 슈슈의 모든 것,8.12
1007,2022-06-06,원더풀 라이프,8.00
1008,2022-06-06,환상의 빛,7.99
1009,2022-06-06,디어 에반 핸슨,7.46
1010,2022-06-06,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1011,2022-06-06,아사코,7.28
1012,2022-06-06,그대가 조국,7.26
1013,2022-06-06,신비한 동물들과 덤블도어의 비밀,6.52
1014,2022-06-06,쥬라기 월드: 도미니언,6.21
1015,2022-06-06,어부바,5.80
1016,2022-06-06,서울괴담,4.25
1017,2022-06-07,범죄도시2,9.52
1018,2022-06-07,씽2게더,9.39
1019,2022-06-07,극장판 주술회전 0,9.25
1020,2022-06-07,어느 가족,9.20
1021,2022-06-07,해피 투게더,9.19
1022,2022-06-07,코다,9.13
1023,2022-06-07,러브레터,9.13
1024,2022-06-07,중경삼림,8.90
1025,2022-06-07,그렇게 아버지가 된다,8.87
1026,2022-06-07,화양연화,8.81
1027,2022-06-07,바닷마을 다이어리,8.73
1028,2022-06-07,배드 가이즈,8.68
1029,2022-06-07,걸어도 걸어도,8.63
1030,2022-06-07,라라랜드,8.62
1031,2022-06-07,태풍이 지나가고,8.60
1032,2022-06-07,아비정전,8.44
1033,2022-06-07,드라이브 마이 카,8.42
1034,2022-06-07,어나더 라운드,8.30
1035,2022-06-07,우연과 상상,8.15
1036,2022-06-07,문라이즈 킹덤,8.13
1037,2022-06-07,릴리 슈슈의 모든 것,8.12
1038,2022-06-07,하나와 앨리스,8.11
1039,2022-06-07,원더풀 라이프,8.00
1040,2022-06-07,환상의 빛,7.99
1041,2022-06-07,디어 에반 핸슨,7.46
1042,2022-06-07,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1043,2022-06-07,아사코,7.28
1044,2022-06-07,그대가 조국,7.27
1045,2022-06-07,신비한 동물들과 덤블도어의 비밀,6.52
1046,2022-06-07,쥬라기 월드: 도미니언,6.20
1047,2022-06-07,어부바,5.79
1048,2022-06-07,서울괴담,4.23
1049,2022-06-08,범죄도시2,9.52
1050,2022-06-08,씽2게더,9.39
1051,2022-06-08,극장판 주술회전 0,9.25
1052,2022-06-08,어느 가족,9.20
1053,2022-06-08,해피 투게더,9.19
1054,2022-06-08,코다,9.14
1055,2022-06-08,러브레터,9.13
1056,2022-06-08,이별의 아침에 약속의 꽃을 장식하자,8.97
1057,2022-06-08,중경삼림,8.90
1058,2022-06-08,그렇게 아버지가 된다,8.87
1059,2022-06-08,천로역정: 천국을 찾아서,8.86
1060,2022-06-08,화양연화,8.81
1061,2022-06-08,아메리칸 셰프,8.75
1062,2022-06-08,바닷마을 다이어리,8.73
1063,2022-06-08,배드 가이즈,8.68
1064,2022-06-08,걸어도 걸어도,8.63
1065,2022-06-08,라라랜드,8.62
1066,2022-06-08,태풍이 지나가고,8.60
1067,2022-06-08,아비정전,8.44
1068,2022-06-08,드라이브 마이 카,8.42
1069,2022-06-08,신은 죽지 않았다 3: 어둠 속의 빛,8.32
1070,2022-06-08,어나더 라운드,8.30
1071,2022-06-08,우연과 상상,8.15
1072,2022-06-08,문라이즈 킹덤,8.13
1073,2022-06-08,릴리 슈슈의 모든 것,8.12
1074,2022-06-08,하나와 앨리스,8.11
1075,2022-06-08,원더풀 라이프,8.00
1076,2022-06-08,환상의 빛,7.99
1077,2022-06-08,디어 에반 핸슨,7.46
1078,2022-06-08,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1079,2022-06-08,아사코,7.28
1080,2022-06-08,그대가 조국,7.25
1081,2022-06-08,브로커,6.90
1082,2022-06-08,신비한 동물들과 덤블도어의 비밀,6.52
1083,2022-06-08,쥬라기 월드: 도미니언,6.20
1084,2022-06-08,어부바,5.76
1085,2022-06-08,서울괴담,4.22
1086,2022-06-09,범죄도시2,9.52
1087,2022-06-09,씽2게더,9.39
1088,2022-06-09,극장판 주술회전 0,9.25
1089,2022-06-09,어느 가족,9.20
1090,2022-06-09,해피 투게더,9.19
1091,2022-06-09,코다,9.14
1092,2022-06-09,러브레터,9.13
1093,2022-06-09,델마와 루이스,9.01
1094,2022-06-09,이별의 아침에 약속의 꽃을 장식하자,8.97
1095,2022-06-09,중경삼림,8.90
1096,2022-06-09,그렇게 아버지가 된다,8.87
1097,2022-06-09,화양연화,8.81
1098,2022-06-09,아메리칸 셰프,8.75
1099,2022-06-09,바닷마을 다이어리,8.73
1100,2022-06-09,배드 가이즈,8.68
1101,2022-06-09,걸어도 걸어도,8.63
1102,2022-06-09,라라랜드,8.62
1103,2022-06-09,태풍이 지나가고,8.60
1104,2022-06-09,아비정전,8.44
1105,2022-06-09,드라이브 마이 카,8.42
1106,2022-06-09,신은 죽지 않았다 3: 어둠 속의 빛,8.32
1107,2022-06-09,어나더 라운드,8.30
1108,2022-06-09,우연과 상상,8.16
1109,2022-06-09,문라이즈 킹덤,8.13
1110,2022-06-09,릴리 슈슈의 모든 것,8.12
1111,2022-06-09,하나와 앨리스,8.11
1112,2022-06-09,원더풀 라이프,8.00
1113,2022-06-09,환상의 빛,7.99
1114,2022-06-09,디어 에반 핸슨,7.46
1115,2022-06-09,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1116,2022-06-09,아사코,7.28
1117,2022-06-09,그대가 조국,7.24
1118,2022-06-09,신비한 동물들과 덤블도어의 비밀,6.51
1119,2022-06-09,브로커,6.24
1120,2022-06-09,쥬라기 월드: 도미니언,6.18
1121,2022-06-09,서울괴담,4.22
1122,2022-06-10,범죄도시2,9.52
1123,2022-06-10,씽2게더,9.39
1124,2022-06-10,극장판 주술회전 0,9.25
1125,2022-06-10,어느 가족,9.20
1126,2022-06-10,해피 투게더,9.19
1127,2022-06-10,코다,9.14
1128,2022-06-10,러브레터,9.13
1129,2022-06-10,델마와 루이스,9.01
1130,2022-06-10,이별의 아침에 약속의 꽃을 장식하자,8.97
1131,2022-06-10,중경삼림,8.90
1132,2022-06-10,그렇게 아버지가 된다,8.87
1133,2022-06-10,화양연화,8.81
1134,2022-06-10,아메리칸 셰프,8.75
1135,2022-06-10,바닷마을 다이어리,8.73
1136,2022-06-10,배드 가이즈,8.68
1137,2022-06-10,걸어도 걸어도,8.63
1138,2022-06-10,라라랜드,8.62
1139,2022-06-10,태풍이 지나가고,8.60
1140,2022-06-10,아비정전,8.44
1141,2022-06-10,드라이브 마이 카,8.42
1142,2022-06-10,어나더 라운드,8.30
1143,2022-06-10,우연과 상상,8.16
1144,2022-06-10,문라이즈 킹덤,8.13
1145,2022-06-10,릴리 슈슈의 모든 것,8.12
1146,2022-06-10,하나와 앨리스,8.11
1147,2022-06-10,원더풀 라이프,8.00
1148,2022-06-10,환상의 빛,7.99
1149,2022-06-10,밀양,7.95
1150,2022-06-10,디어 에반 핸슨,7.46
1151,2022-06-10,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1152,2022-06-10,아사코,7.28
1153,2022-06-10,그대가 조국,7.23
1154,2022-06-10,신비한 동물들과 덤블도어의 비밀,6.51
1155,2022-06-10,박쥐,6.32
1156,2022-06-10,쥬라기 월드: 도미니언,6.18
1157,2022-06-10,브로커,6.02
1158,2022-06-10,일진,4.75
1159,2022-06-10,서울괴담,4.23
1160,2022-06-11,범죄도시2,9.52
1161,2022-06-11,씽2게더,9.39
1162,2022-06-11,극장판 주술회전 0,9.25
1163,2022-06-11,어느 가족,9.20
1164,2022-06-11,해피 투게더,9.19
1165,2022-06-11,코다,9.13
1166,2022-06-11,러브레터,9.13
1167,2022-06-11,델마와 루이스,9.01
1168,2022-06-11,이별의 아침에 약속의 꽃을 장식하자,8.97
1169,2022-06-11,중경삼림,8.90
1170,2022-06-11,그렇게 아버지가 된다,8.87
1171,2022-06-11,화양연화,8.81
1172,2022-06-11,아메리칸 셰프,8.75
1173,2022-06-11,배드 가이즈,8.69
1174,2022-06-11,걸어도 걸어도,8.63
1175,2022-06-11,라라랜드,8.62
1176,2022-06-11,태풍이 지나가고,8.60
1177,2022-06-11,아비정전,8.44
1178,2022-06-11,드라이브 마이 카,8.42
1179,2022-06-11,어나더 라운드,8.30
1180,2022-06-11,우연과 상상,8.16
1181,2022-06-11,릴리 슈슈의 모든 것,8.12
1182,2022-06-11,하나와 앨리스,8.11
1183,2022-06-11,원더풀 라이프,8.00
1184,2022-06-11,환상의 빛,7.99
1185,2022-06-11,밀양,7.95
1186,2022-06-11,디어 에반 핸슨,7.47
1187,2022-06-11,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1188,2022-06-11,아사코,7.28
1189,2022-06-11,그대가 조국,7.21
1190,2022-06-11,신비한 동물들과 덤블도어의 비밀,6.51
1191,2022-06-11,박쥐,6.32
1192,2022-06-11,쥬라기 월드: 도미니언,6.19
1193,2022-06-11,브로커,5.71
1194,2022-06-11,일진,4.75
1195,2022-06-11,서울괴담,4.23
1196,2022-06-12,범죄도시2,9.51
1197,2022-06-12,씽2게더,9.39
1198,2022-06-12,극장판 주술회전 0,9.25
1199,2022-06-12,어느 가족,9.20
1200,2022-06-12,해피 투게더,9.19
1201,2022-06-12,코다,9.13
1202,2022-06-12,델마와 루이스,9.01
1203,2022-06-12,이별의 아침에 약속의 꽃을 장식하자,8.97
1204,2022-06-12,중경삼림,8.90
1205,2022-06-12,그렇게 아버지가 된다,8.87
1206,2022-06-12,화양연화,8.81
1207,2022-06-12,아메리칸 셰프,8.75
1208,2022-06-12,배드 가이즈,8.69
1209,2022-06-12,걸어도 걸어도,8.63
1210,2022-06-12,라라랜드,8.62
1211,2022-06-12,태풍이 지나가고,8.60
1212,2022-06-12,드라이브 마이 카,8.42
1213,2022-06-12,어나더 라운드,8.30
1214,2022-06-12,우연과 상상,8.15
1215,2022-06-12,릴리 슈슈의 모든 것,8.12
1216,2022-06-12,하나와 앨리스,8.11
1217,2022-06-12,원더풀 라이프,8.00
1218,2022-06-12,환상의 빛,7.99
1219,2022-06-12,밀양,7.95
1220,2022-06-12,애프터 양,7.85
1221,2022-06-12,디어 에반 핸슨,7.47
1222,2022-06-12,닥터 스트레인지: 대혼돈의 멀티버스,7.33
1223,2022-06-12,아사코,7.28
1224,2022-06-12,그대가 조국,7.19
1225,2022-06-12,신비한 동물들과 덤블도어의 비밀,6.51
1226,2022-06-12,박쥐,6.32
1227,2022-06-12,쥬라기 월드: 도미니언,6.19
1228,2022-06-12,브로커,5.57
1229,2022-06-12,일진,4.75
1230,2022-06-12,서울괴담,4.23
1231,2022-06-13,범죄도시2,9.50
1232,2022-06-13,씽2게더,9.39
1233,2022-06-13,극장판 주술회전 0,9.25
1234,2022-06-13,피아니스트의 전설,9.25
1235,2022-06-13,어느 가족,9.20
1236,2022-06-13,해피 투게더,9.19
1237,2022-06-13,코다,9.13
1238,2022-06-13,러브레터,9.13
1239,2022-06-13,델마와 루이스,9.01
1240,2022-06-13,이별의 아침에 약속의 꽃을 장식하자,8.97
1241,2022-06-13,중경삼림,8.90
1242,2022-06-13,그렇게 아버지가 된다,8.87
1243,2022-06-13,화양연화,8.81
1244,2022-06-13,아메리칸 셰프,8.75
1245,2022-06-13,배드 가이즈,8.69
1246,2022-06-13,걸어도 걸어도,8.63
1247,2022-06-13,라라랜드,8.62
1248,2022-06-13,태풍이 지나가고,8.60
1249,2022-06-13,드라이브 마이 카,8.41
1250,2022-06-13,어나더 라운드,8.30
1251,2022-06-13,우연과 상상,8.15
